scenario_id,parking_id,lot_name,locality_name,demand_score,revenue_score,competition_score,strategic_fit_score,feasibility_score,attractiveness_score,acquisition_score,expected_monthly_platform_revenue_inr,adjusted_onboarding_cost_inr,segment_code,rank_overall,base_rank,rank_change_vs_base,score_change_vs_base
4,94,OSM Parking way-151993565,Udyog Vihar,7.244084615644571,8.31500547115984,53.413227387719296,53.56466848246816,53.54000825428064,23.880777803542884,28.329662371153542,5090.69154743423,106250.0,AVOID,99,101,2,-2.8478597471476803
4,25,OSM Parking way-150520028,Saket,16.33991946988673,21.758943144596874,29.282795620549603,34.1693362147754,53.47493483997674,23.36415459107528,27.8807716284105,10563.230893602986,123750.0,AVOID,100,95,-5,-4.54967176292773
4,24,OSM Parking way-239641076,Saket,11.955976255815523,15.379095261708898,49.67541051328921,18.281073889122712,64.28358922958692,20.735340414745497,27.26757773697171,7297.272231176069,118125.0,AVOID,101,98,-3,-4.520209965590041
4,98,GIP & WOW parking lot,Noida Sector 18,11.756286579602715,20.7698196236839,65.27181975194758,28.95022746916594,28.62266958887177,26.88546819172802,27.14604840129958,9978.41203241904,87500.0,AVOID,102,102,0,-3.6163868641141583
4,69,OSM Parking way-1093273543,DLF Cyber City,11.65961064254934,18.463776082629707,35.24743614904437,31.813483028316917,58.819637258928246,21.37995892944285,26.99591067886566,8173.200865682762,108750.0,AVOID,103,99,-4,-4.710905737147289
4,111,OSM Parking node-571595174,Indirapuram,16.00157540646425,3.917282658982696,27.474162319083533,56.988192272459074,55.29755055238622,21.704878206372168,26.74377905827427,3991.038570186789,120000.0,AVOID,104,100,-4,-4.922196954627928
4,103,OSM Parking way-1327222658,Noida Sector 62,7.4460143461390995,0.0,95.5,33.83163204125022,32.61704813912732,25.45123424709325,26.52610633089836,2591.0393922601247,89375.0,AVOID,105,108,3,-2.2551070662505985
4,71,OSM Parking way-1093273545,DLF Cyber City,8.68197645150202,25.465410906268215,28.747778979852185,43.60119649587587,43.81410160490865,23.321519980443377,26.395407224113168,13478.53870892522,158750.0,AVOID,106,107,1,-2.5532294300897753
4,81,OSM Parking way-1305530431,Sector 29 Gurugram,12.65981695118352,0.0267489069741539,37.605667229308494,54.72954421222184,55.94013816771235,20.770487092150756,26.045934753484993,3202.950941386197,110000.0,AVOID,107,103,-4,-4.628239542119715
4,115,OSM Parking way-608015611,Indirapuram,6.017744974061693,0.0,27.096622080194276,50.67573100939569,80.13707412181365,15.848442889008238,25.49173757392905,1685.2840413557349,48750.0,AVOID,108,114,6,-0.0253776435045338
4,62,OSM Parking way-251320382,DLF Cyber City,14.31546172615926,11.074521855221596,29.522293088812468,38.3473429827754,49.523058109322456,20.286722814578063,24.672173108789725,5764.922735906171,63750.0,AVOID,109,111,2,-3.4571080695104293
4,78,OSM Parking node-297255245,Sector 29 Gurugram,18.94547771436,0.8182892459530213,45.66837347625217,54.259022581753534,24.10015105740181,24.56155886411425,24.492347693107384,3269.819068215107,121250.0,AVOID,110,106,-4,-4.99703025084353
4,114,OSM Parking way-554394259,Indirapuram,7.291325206630079,0.0,50.73859135956651,58.60147565143046,39.08049163796644,21.86871483957479,24.450481359333537,3091.7440489713913,128750.0,AVOID,111,109,-2,-4.299030034753688
4,58,OSM Parking way-982729144,Vasant Kunj,4.344381270793128,0.0,67.52192469289984,39.06899336618765,46.8768985862003,20.343473047177717,24.323486878031105,274.04488807138125,60000.0,AVOID,112,115,3,-0.1396758753024016
4,88,OSM Parking way-226082166,Udyog Vihar,11.575253218844548,23.396859393299565,32.815626422145804,15.182178524290087,48.24488559892329,19.43701359522781,23.75819439578213,11992.408014771332,168125.0,AVOID,113,112,-1,-4.016136344164785
4,57,OSM Parking way-982896113,Vasant Kunj,9.887008842337776,10.95066891493351,51.68859135956651,40.24799219602926,27.675926980112468,22.9344204879695,23.645646461790943,5702.652654447806,110625.0,AVOID,114,110,-4,-4.884746958550025
4,64,OSM Parking way-151988184,DLF Cyber City,16.137737554016795,10.463648403921791,28.014542306333514,31.739883367615302,45.03761369966617,19.318114374444484,23.176039273227733,5746.031621421464,83750.0,AVOID,115,113,-2,-4.074339469529569
4,92,OSM Parking way-120114001,Udyog Vihar,7.359624983226726,0.0,56.07553481432455,39.45282016925374,34.21333635583675,19.455459697064423,21.66914119588027,2448.321698685442,61875.0,AVOID,116,116,0,-2.700689126508891
4,91,OSM Parking way-1093273473,Udyog Vihar,9.341563715276743,0.0,33.11898675077796,20.368847816507095,66.05528700906345,12.736052117265624,20.733937351035294,2007.9955280967945,50000.0,AVOID,117,119,2,-0.0596546487193627
4,113,OSM Parking way-1327221069,Indirapuram,11.094034553479355,0.0,30.429955413527612,52.12118602853661,30.92896988204104,18.483390096886403,20.3502270646596,2476.743613849315,116875.0,AVOID,118,117,-1,-3.4973774058461764
4,76,OSM Parking way-1451095896,Sector 29 Gurugram,11.006845799424532,0.0,41.734299402178095,54.3420558106597,15.886620339686012,20.8394200255918,20.09650007270593,966.1043095090292,61875.0,AVOID,119,118,-1,-1.9348032349781192
4,89,OSM Parking way-226082173,Udyog Vihar,13.049440747556538,4.559812422392882,22.310501902293108,12.485738784136878,41.55196354291616,12.0873193327408,16.507015964267104,4138.55009466398,61875.0,AVOID,120,120,0,-3.5921701921010047
5,52,MCD Parking,Lajpat Nagar,81.91400215185098,94.90709471384872,56.62981459994283,82.66676549587018,74.72827985670894,81.40642510398757,80.40470331689578,236563.32625422036,82000.0,ACQUIRE_NOW,1,1,0,2.1061304397645273
5,17,OSM Parking way-1265773838,Nehru Place,84.19563151742703,95.82378691175737,32.27897596098332,72.30151038624352,88.0234572017582,76.35495192382527,78.10522771551521,174627.61995928962,67500.0,ACQUIRE_NOW,2,4,2,4.384814318947065
5,18,OSM Parking node-786590777,Nehru Place,83.90716413798003,100.0,34.07190525391261,74.58768499336001,66.18293051359517,78.201279739394,76.39852735552418,415831.7368461219,126500.0,ACQUIRE_NOW,3,2,-1,0.0
5,1,OSM Parking node-928559154,Connaught Place,87.6022292064125,100.0,28.01778309409893,62.87070786512365,71.1426197378961,76.36934400683192,75.58533536649155,294641.28528225824,91500.0,ACQUIRE_NOW,4,3,-1,0.0
5,41,OSM Parking way-1386106209,Karol Bagh,77.47988798654683,95.83657249999024,51.497771538194435,54.36605991934002,80.75025628931456,74.21492263481386,75.19522268298897,277516.67046274565,134000.0,ACQUIRE_NOW,5,7,2,4.180523132323202
5,51,OSM Parking way-1384231629,Lajpat Nagar,81.4210944538978,53.84042595278533,88.87147265290734,70.93730452378318,87.70854330244416,72.77382517749324,75.01403289623588,33149.55637590722,83000.0,ACQUIRE_NOW,6,6,0,2.0073249389142944
5,6,OSM Parking node-928558934,Connaught Place,87.38216251229545,100.0,17.59272727272732,61.80513866298516,77.88515327345254,74.26391605181824,74.80710163506339,543365.4095883715,74500.0,ACQUIRE_NOW,7,5,-2,1.1124020734935982
5,3,Palika Parking,Connaught Place,85.25427129578631,87.37153363490125,24.088405797101448,62.8740276089353,84.3985868102288,71.13356448043143,73.12331782990104,108346.5322898796,42500.0,ACQUIRE_NOW,8,8,0,3.16676479582091
5,8,OSM Parking node-5634145022,Connaught Place,82.90648175569606,95.55418429924995,25.96424242424247,62.020112208047934,64.51906535519836,72.89193387807632,71.63600359964462,171989.02593822466,56500.0,ACQUIRE_NOW,9,9,0,3.352715969999764
5,16,OSM Parking way-1265773840,Nehru Place,81.67623323190217,88.7823007260181,30.06455928808151,71.72260840059158,63.663853569874725,72.9017885933837,71.51609833985735,155513.65780774294,131000.0,ACQUIRE_NOW,10,11,1,4.546727914585716
5,21,OSM Parking way-1426212235,Nehru Place,77.30244715997092,94.83841463116164,26.41112439882522,56.14644313165036,78.12427441620278,69.74585051218001,71.00261409778344,332971.4629742466,124500.0,ACQUIRE_NOW,11,12,1,4.071360141916415
5,13,OSM Parking way-1298783157,Nehru Place,76.42289146108635,95.8695969093541,21.37887495088231,68.57702341312249,70.23145267206922,71.04429578854723,70.92236932107554,355608.1149259747,92000.0,ACQUIRE_NOW,12,10,-2,3.3811975182978387
5,19,Metro Station Parking,Nehru Place,79.52184595510123,92.73053856067428,32.25334662104744,72.34747552739961,54.16586021396071,73.79919029290117,70.8541907810601,156676.62381790843,112000.0,PURSUE,13,14,1,4.60607245073318
5,15,Eros,Nehru Place,78.70443622098578,91.69939428402522,28.955238587245947,71.01710969630943,59.720197980750854,72.39062550568863,70.49006137694796,241917.43568895815,116000.0,ACQUIRE_NOW,14,13,-1,3.83619893581708
5,22,Lotus Temple Parking,Nehru Place,71.87918943173908,96.51474229966269,46.48204131829587,59.48366683043432,57.808329707684614,72.45564544323166,70.25854808289961,266941.2333735732,78000.0,ACQUIRE_NOW,15,17,2,4.7743576550675755
5,55,OSM Parking way-1270655678,Lajpat Nagar,81.4428900553814,68.47236090015952,50.42611089623913,77.96635650337944,48.18893967056068,71.5409733548201,68.03816830218119,86783.12006759227,146500.0,PURSUE,16,15,-1,1.8840894632078289
5,46,OSM Parking way-80414532,Karol Bagh,74.08624802038733,74.10016673019354,53.509676300099194,56.80454263565519,71.41597683108814,67.40946932826793,68.01044545369096,113500.29635968256,148000.0,ACQUIRE_NOW,17,16,-1,2.2352301348123262
5,7,OSM Parking way-1237304338,Connaught Place,82.59772301336021,85.6721123603195,21.799076479076525,55.14158020008884,61.3,67.9275805834856,66.93344349596275,98431.77644113454,33000.0,ACQUIRE_NOW,18,18,0,3.3652581164410265
5,12,OSM Parking way-454517227,Nehru Place,85.06347706061777,68.92980789268675,34.84624091824828,62.26608887182572,59.31684300195582,67.43334654102131,66.21587101016148,67182.67870093194,65000.0,ACQUIRE_NOW,19,20,1,3.972144091287916
5,2,OSM Parking node-928559077,Connaught Place,68.4505004436198,90.60005976151452,19.733908660910732,67.05174913398554,63.33002850369816,66.12119263846942,65.70251801825374,226076.77409506816,108000.0,ACQUIRE_NOW,20,21,1,3.907078903782349
5,43,OSM Parking way-1386957470,Karol Bagh,74.46981404558713,71.06764755328761,57.869676300099194,61.46122511876633,50.14611520210789,68.24410742920925,65.52940859514405,89513.15580606103,91000.0,PURSUE,21,19,-2,3.245888556606758
5,4,OSM Parking way-1306327527,Connaught Place,79.96308670038783,88.80159948089437,20.29421678416003,58.59294983570482,45.0845707977376,68.26164808625843,64.78508649298031,117459.6002559979,77500.0,PURSUE,22,22,0,3.2952966455154353
5,14,OSM Parking way-1265773839,Nehru Place,70.64759511121245,76.62492695468788,30.027522251044473,69.65785804330568,62.06638982975038,65.0627262543391,64.61327579065079,119532.1822947106,137000.0,ACQUIRE_NOW,23,23,0,3.714701491707437
5,45,OSM Parking way-80414548,Karol Bagh,58.14848848902293,87.57439116786728,29.42910349792475,64.50439793426938,64.53721399730821,62.856670062944495,63.10875165309905,315094.42856505554,230500.0,ACQUIRE_NOW,24,24,0,2.7513154747570496
5,42,OSM Parking way-1386957479,Karol Bagh,74.58245099791644,54.71213644398673,47.869676300099194,58.59877760163739,69.48091309421672,61.203573524273054,62.4451744597646,39255.66282177851,57000.0,ACQUIRE_NOW,25,25,0,3.316763174082709
5,9,OSM Parking node-928559229,Connaught Place,82.7308257509785,68.21017670985967,20.82945249597423,55.903605412831226,58.66362728873311,62.802059516563865,62.18129468238925,65032.08436192475,93000.0,ACQUIRE_NOW,26,26,0,4.08097171664798
5,85,OSM Parking way-1435149349,Golf Course Road,43.29782201230869,53.484080945628946,92.59394223043812,59.09654564699649,86.60169184290031,57.78110590790005,62.104193798150085,39208.6149511199,58500.0,ACQUIRE_NOW,27,27,0,4.375246360315927
5,5,OSM Parking way-1306327526,Connaught Place,87.14192812249388,61.40921385285795,18.270407260350503,59.19932571793815,54.49763695803328,62.48863746671288,61.289987390410936,49438.46693479471,61500.0,PURSUE,28,28,0,3.799544541385316
5,10,Gurudwara Bangla Sahib Parking Gate No 2,Connaught Place,71.65019662988284,43.69634335392275,56.58687472255453,86.01751018313519,41.88091309421672,63.30565007446941,60.09193952743151,25661.846014563187,57000.0,PURSUE,29,29,0,4.342105759772622
5,83,OSM Parking way-1433732982,Golf Course Road,37.92414777824482,79.54885046663456,66.60394223043812,64.71322370954908,57.56722054380665,59.9553315778002,59.59711492270117,125059.06331302309,140000.0,ACQUIRE_NOW,30,30,0,4.4642521148631005
5,44,OSM Parking way-1386957481,Karol Bagh,68.40005759787911,69.71304335101797,53.9996763000992,59.4541155925863,26.36983060427027,64.66629047178947,58.92182149166159,57141.92912990927,112000.0,PURSUE,31,31,0,5.227777231544486
5,40,Shamshan Ghat Parking,Rajouri Garden,47.81917852664819,58.46870235012594,86.17665783809252,58.1645738301028,48.79596142038685,59.546016347947344,57.933508108813264,62522.62308827144,92000.0,PURSUE,32,32,0,4.389147540148834
5,50,OSM Parking way-1289814788,Karol Bagh,75.4680154266927,37.49459487323316,61.1833800038029,72.5098689419321,36.704984894259816,61.256518456678066,57.573788422315324,16320.99680152392,98000.0,PURSUE,33,33,0,4.536579144542671
5,34,OSM Parking way-1305711567,Dwarka Sector 21,42.816218864989246,43.60197070363052,95.5,65.02928814724912,46.41876324039474,56.26441359704915,54.78756604355098,31431.66699734273,104500.0,PURSUE,34,35,1,4.006382770932575
5,11,Parliament Visitor Parking,Connaught Place,42.89072390910925,54.46449539789186,18.48591511936339,87.63531890117801,82.55434874539,49.88414838269053,54.78467843709545,45466.851561448886,50500.0,ACQUIRE_NOW,35,34,-1,3.219686104854148
5,118,Sector -12 Court Parking,Faridabad Sector 15,37.01435080470473,67.40075202462216,54.59289555920646,65.67874523688232,56.66022880215343,54.112046314094435,54.49427368730328,103707.8605234062,179500.0,PURSUE,36,36,0,4.147409490130272
5,20,OSM Parking way-454514534,Nehru Place,69.00053818014872,50.20013573310795,21.966679954380776,59.67927532757821,51.58392367026792,53.525986681900534,53.23467723015564,33154.02839372327,46000.0,PURSUE,37,39,2,3.714206034549079
5,101,OSM Parking way-71656926,Noida Sector 62,29.164324136281905,57.493421253117994,81.11581424157968,48.79475862921605,70.3343327247665,50.128515864451096,53.1593883934984,66212.7968611028,142500.0,ACQUIRE_NOW,38,38,0,3.3917090364292335
5,104,OSM Parking node-7151184473,Noida Sector 62,45.08711623010439,54.056883341767445,46.06222736081141,66.03043054699755,61.32761097534694,51.59324045958179,53.05339603694656,56661.42430458203,143500.0,ACQUIRE_NOW,39,40,1,4.067674207129407
5,86,OSM Parking way-144272815,Golf Course Road,37.88118106978281,43.756474658038144,67.01516435966221,56.97370669422071,77.37625206865285,48.11976899238449,52.508241453824745,22814.601131253083,46000.0,ACQUIRE_NOW,40,41,1,4.318255765159741
5,49,OSM Parking way-463710736,Karol Bagh,78.17944702511615,27.554829681992175,51.25189852232142,53.20511886631607,38.74368710177162,54.13069898391589,51.82264720159425,13028.159557766588,99000.0,PURSUE,41,37,-4,1.5099560660976152
5,99,OSM Parking way-1514695589,Noida Sector 18,36.829666892811574,49.78874124871538,67.10219555232379,54.79792345565807,63.813681368502806,49.15423909555247,51.353155436495015,42615.00095722609,100000.0,ACQUIRE_NOW,42,43,1,3.8966318181867337
5,75,OSM Parking way-1217765675,Sector 29 Gurugram,14.53466926098291,67.19194589323688,58.558169127100655,66.2158075442423,74.0730124871408,46.911157355653565,50.98543562537665,105121.5762153425,161500.0,ACQUIRE_NOW,43,42,-1,2.9722921570688072
5,120,OSM Parking way-153527300,Faridabad Sector 15,23.21086329223232,55.57083528555067,73.7962288925398,57.64979150241513,66.774946021884,47.73278925682423,50.5891127715832,46458.991220192074,86000.0,ACQUIRE_NOW,44,44,0,3.7567043488485297
5,72,OSM Parking way-224348146,Sector 29 Gurugram,34.28102520936432,62.160980207861456,46.005410513289206,61.89807964112135,56.27866837715963,49.42361898580735,50.451876394510194,76947.83531948745,141000.0,PURSUE,45,46,1,3.8267266152673898
5,102,OSM Parking way-71656927,Noida Sector 62,33.73710243610377,52.90741606711913,73.15661984849525,40.817474870605984,64.71128620396613,47.5812928887954,50.15079188607101,38882.806109210665,60000.0,ACQUIRE_NOW,46,47,1,3.9992751905038944
5,31,DLF South Court Parking,Saket,35.31964104157886,49.31033288317349,43.58566722930849,61.32608847391759,73.1184393716988,45.48263398676582,49.62800479450576,45224.435621632816,80000.0,DEVELOP,47,48,1,3.63943541381596
5,84,OSM Parking way-1313204367,Golf Course Road,14.20796019085352,59.205809555358066,85.92727556377146,70.42120685564808,46.579811574697175,50.01895624589235,49.50308454521307,78734.86274097444,270000.0,PURSUE,48,45,-3,2.7781518798927607
5,26,OSM Parking way-633000310,Saket,31.53492363834645,59.06697232331335,54.72912150805304,31.851923713947265,79.71574018126888,43.78161994780273,49.17173798282265,71223.33333941396,143500.0,DEVELOP,49,49,0,3.726795228492143
5,33,OSM Parking way-1534261317,Dwarka Sector 21,28.06817900644637,39.505188145127555,95.5,67.20854741699077,40.69383876909565,50.238862177369896,48.807108666128755,27550.81451584752,92500.0,PURSUE,50,50,0,3.4423559045372514
5,68,OSM Parking way-1093273472,DLF Cyber City,25.921861744349457,72.66628864311303,31.637505269296476,32.147520582148374,87.26315085816056,41.77751124917626,48.6003571905239,118407.09993773214,104500.0,DEVELOP,51,52,1,3.7610462976008776
5,36,OSM Parking way-1436470011,Rajouri Garden,43.599846127173066,41.69763527550904,49.95981459994284,49.23332310480009,62.30619335347432,45.15686272087132,47.729262315761765,27545.889551724733,71500.0,DEVELOP,52,54,2,4.02706854498669
5,47,OSM Parking way-1460536295,Karol Bagh,56.37008785422183,32.56594153239719,52.34467135698334,66.12700039220792,30.15251369275372,50.38030882558181,47.346139555657594,16395.67186826112,83000.0,PURSUE,53,55,2,3.8057396810878856
5,48,OSM Parking way-80418116,Karol Bagh,79.77590936669027,35.02352924429555,32.63869164780797,47.993261041395,14.781117824773414,52.68640944054284,47.00061569817743,13124.914695194217,83500.0,PURSUE,54,51,-3,1.8613161325335383
5,90,MSIL Material Gate,Udyog Vihar,32.69587520113523,60.22186182954516,49.558894027478075,34.57822030610591,62.17076716016151,44.09975902089936,46.81041024178869,74339.8894308703,167500.0,DEVELOP,55,56,1,3.769092881415084
5,29,OSM Parking way-1385319902,Saket,43.64389291647248,51.458838904071285,40.29564911309307,47.73233386300454,50.202675322140585,46.07302946749906,46.69247634569529,39452.31513980559,86500.0,AVOID,56,58,2,4.241013947778981
5,23,OSM Parking way-239641077,Saket,28.198662186298797,51.02226549478165,49.258743846622544,21.994727219013505,95.5337164186994,37.53315963462407,46.233243152235374,41279.66847446031,57500.0,DEVELOP,57,57,0,3.7286801382467583
5,56,OSM Parking way-1200970626,Lajpat Nagar,29.23751751141315,34.67999199678567,54.29745407787697,77.19014217434427,57.914263844217736,43.72281492994536,45.85153226708621,20713.649694574746,97000.0,DEVELOP,58,59,1,3.4549117722750253
5,80,OSM Parking way-24636762,Sector 29 Gurugram,42.72050649549018,38.629426035279906,56.366228892539795,55.80897618800208,43.26246172738104,46.23504614064507,45.789158478655466,21819.162972246708,81500.0,AVOID,59,61,2,4.1685946889808605
5,117,OSM Parking way-1256890554,Faridabad Sector 15,31.211311216367186,32.74862685047465,95.5,54.36204467430363,38.22589526415731,47.09394915138161,45.76374106829796,16149.428162058786,69500.0,PURSUE,60,60,0,3.734329989620925
5,53,OSM Parking way-202800243,Lajpat Nagar,12.3146700564655,39.349029918767016,59.950391180519006,77.1038961377848,76.64034119048684,40.105648934561145,45.58585277295,25832.93441004891,87500.0,DEVELOP,61,53,-8,1.6335160346695048
5,32,MGF Metropolitan Parking,Saket,51.56921957080192,39.8067054638349,37.56342689087085,57.66894390490051,37.10377643504532,46.714468066547056,45.2728643218218,26124.331707191115,124500.0,PURSUE,62,63,1,4.2668024005316525
5,30,Salcon Rasvilas Parking,Saket,30.42134630265774,47.709226229198094,43.58566722930849,53.91506114011808,62.919702520605206,41.97508200413039,45.11677508160162,32277.304300594787,78000.0,DEVELOP,63,62,-1,3.7804388193531935
5,38,OSM Parking way-1376710968,Rajouri Garden,34.692055284757835,33.538660716910584,61.519444229572464,47.559071163291485,62.91393001345895,41.35771655715834,44.591148575603434,17685.036198607053,41000.0,DEVELOP,64,64,0,3.658571892224053
5,67,OSM Parking way-692610367,DLF Cyber City,30.639883558817473,56.45724248894636,31.65232008411129,26.89925014852233,82.3301874087658,37.75177791150221,44.43853933609174,57950.49527593706,88500.0,DEVELOP,65,65,0,3.5842779567652414
5,100,OSM Parking way-71596234,Noida Sector 18,41.58039575567313,24.619123178550783,84.62147265290734,59.82142169674553,24.397549942464003,47.40627491033832,43.95496616515717,11362.543353604344,102500.0,PURSUE,66,67,1,3.886097228846836
5,105,OSM Parking way-1193997714,Botanical Garden Noida,33.50188816593672,34.360880220445814,61.25860607689176,37.1573436292285,68.31315236263535,39.29785760095354,43.65015181520581,21840.39484344821,92500.0,DEVELOP,67,66,-1,3.4627109301739054
5,28,OSM Parking way-633000303,Saket,28.71123268485854,50.972032567729485,51.91594690487843,30.49717729493028,59.52161218705908,39.6686430321897,42.646588405420104,41131.34613734082,90000.0,DEVELOP,68,69,1,3.7556349712811183
5,37,OSM Parking node-1374470937,Rajouri Garden,37.61733903205064,33.43998374153289,51.6264812666095,49.98551033716466,50.82231278437623,41.04352515948769,42.51034330322097,19036.377209540067,111000.0,AVOID,69,70,1,3.6869868095151688
5,74,OSM Parking way-24501706,Sector 29 Gurugram,13.045085479837898,42.24468179050738,44.25233389597516,63.337322275495,76.18584118438761,36.015464137998514,42.04102069495688,32338.33645857602,185000.0,DEVELOP,70,68,-2,2.615786977893528
5,95,"Final vehicle parking area ""B""",Udyog Vihar,23.100998442840822,49.76704802111716,45.04619035068226,60.24902034965482,42.58015658736323,41.37216840374365,41.553366631286586,47680.02254753283,142000.0,AVOID,71,72,1,3.330670152746734
5,59,OSM Parking node-449455817,Vasant Kunj,16.387523881476167,31.10209407226794,95.5,49.76074692355947,45.860714300236246,40.56575614240442,41.359999866079185,17380.976733272586,90500.0,AVOID,72,71,-1,2.8107759600510533
5,63,OSM Parking way-1106809494,DLF Cyber City,29.148347142231337,51.17133297660897,31.875234265283055,41.344277552879475,56.5958354511188,38.25913430534826,41.009639477213845,43732.33691215292,63500.0,AVOID,73,74,1,3.3037791220195274
5,93,OSM Parking way-120114009,Udyog Vihar,17.419548871091248,35.59250058616985,54.40886814765789,41.90853470406294,81.76039888912834,33.61364733603289,40.83566006899721,20235.544916280807,88000.0,DEVELOP,74,73,-1,3.0701189219514404
5,27,Religare Parking,Saket,28.39108888547748,40.077358080390056,26.21006781994849,49.178596240159024,69.68631822488238,35.11172446441986,40.29791352848924,27298.176020225757,68500.0,DEVELOP,75,76,1,3.4204012736284923
5,87,OSM Parking way-152002367,Udyog Vihar,23.54452499019063,50.41517701719025,45.31558657396468,30.741511567400245,60.6528263795424,36.559666438305285,40.17364042949085,49936.63509859635,225500.0,DEVELOP,76,75,-1,3.169766672032573
5,65,OSM Parking way-692610360,DLF Cyber City,28.007558295217137,46.32165677012579,29.193766115374338,31.96400436634139,71.3309315138676,34.30158500394582,39.85598698043408,36371.75734885145,89000.0,DEVELOP,77,77,0,3.1183464218029684
5,61,IIMC parking,Vasant Kunj,16.436482825799622,29.75457083540542,55.39796092464794,59.7654038664388,64.45335388093505,34.87540267676971,39.31209535739451,15549.508123013286,82000.0,DEVELOP,78,78,0,3.2015248160488383
5,66,OSM Parking way-1418601779,DLF Cyber City,29.791852678062103,32.337986963825976,42.856190350682255,45.927542035036105,59.78494602188401,35.69366164968574,39.307354305515474,17452.508157089374,86000.0,DEVELOP,79,79,0,3.2554402898971517
5,35,OSM Parking node-850627124,Dwarka Sector 21,28.773545056452853,21.373313159269173,95.5,33.828092816990605,39.08499103414344,39.26424203447263,39.23735438442325,8133.190240057601,53500.0,AVOID,80,80,0,3.667914967595742
5,108,OSM Parking way-402582932,Botanical Garden Noida,32.52817972878462,23.42544657450417,67.98622512451081,53.796981884824575,34.607531522813126,39.861525427837336,39.07342634208371,11040.912735890208,70500.0,AVOID,81,81,0,3.605660273878378
5,82,OSM Parking way-1443588429,Golf Course Road,32.27749854461408,5.993698622921571,90.30764593414185,56.61990020209141,35.41625991631867,39.08330134064659,38.5332451269974,4275.694403989092,50500.0,AVOID,82,82,0,3.48233359408993
5,39,OSM Parking way-1272464500,Rajouri Garden,32.475890117327076,25.00929523882475,56.883724513852336,43.76093983774523,47.957379855489094,36.5785770560517,38.28539747596731,10387.11667896757,77000.0,AVOID,83,86,3,3.6931533875678184
5,107,car parking,Botanical Garden Noida,23.010175682640153,28.58909171905677,64.32322146150715,48.89962309877447,48.21477170611508,36.510296845409975,38.26596807451574,12905.014470128794,49500.0,AVOID,84,83,-1,3.3815459241181784
5,97,Multi Level Car Parking (MLCP) Noida,Noida Sector 18,45.26507601000801,15.522962629811408,68.15763064935987,39.88008892471354,29.719237556570285,39.60696634890149,38.12380703005181,6731.167797133881,87500.0,AVOID,85,90,5,4.056603559098761
5,112,OSM Parking node-571595195,Indirapuram,21.850326848157117,39.4844311416035,26.474162319083533,58.53133289582301,59.56939979587936,34.32591779068705,38.1124400914659,23897.684895620292,108500.0,DEVELOP,86,84,-2,3.4360796536063134
5,54,OSM Parking way-1297324904,Lajpat Nagar,26.515914174612703,21.59751005948283,55.3064812666095,70.50607434098588,39.17130885241102,37.91298248046332,38.10173143625548,9122.075565740804,103000.0,AVOID,87,85,-2,3.4328651924459734
5,73,OSM Parking way-475681096,Sector 29 Gurugram,25.219719315390076,29.039824800637867,35.85279197023593,56.27949781847038,61.1792732166891,33.700841721273456,37.8226064455858,14609.940659673235,45000.0,DEVELOP,88,87,-1,3.381561682867847
5,77,Metro Car Parking,Sector 29 Gurugram,28.482292169974393,30.70443661745754,43.62900056264183,56.417886533314,43.4671768327146,36.73862337617656,37.747906394657264,15898.95087120135,99500.0,AVOID,89,89,0,3.38793048610016
5,116,OSM Parking way-153527302,Faridabad Sector 15,18.69755920497775,13.804271495992388,80.01823825254705,52.80175804401343,57.42638015231791,34.098041270559406,37.597292102823175,6334.327057493416,80000.0,AVOID,90,88,-2,3.1719786130766465
5,60,OSM Parking way-962692147,Vasant Kunj,32.22660810630069,22.685074278407967,54.52605616274318,55.460505131732546,36.47230221239118,37.45557081842772,37.30808052752224,10300.489470890368,83500.0,AVOID,91,92,1,3.769952784071407
5,106,parking zone,Botanical Garden Noida,27.61664827004614,39.431644818183344,56.23067686586691,31.440753468880352,37.68002728385373,36.81602380679031,36.94562432834982,25490.456757256845,73000.0,AVOID,92,91,-1,3.3750586064209145
5,109,OSM Parking way-1258173789,Botanical Garden Noida,35.22377347191352,2.1967660869730237,78.12996618862427,53.7518820032186,33.62726535275868,36.35129504952205,35.94269059500754,3167.2911484104807,46500.0,AVOID,93,93,0,2.5069003885067502
5,25,OSM Parking way-150520028,Saket,27.597392172697404,38.87387057981642,29.282795620549603,34.1693362147754,54.97040311792236,32.371182437720094,35.76106553975043,24132.458607547585,99000.0,AVOID,94,95,1,3.3306221484122034
5,110,OSM Parking way-554394266,Indirapuram,11.191571643799092,29.88919420459484,50.62479275400193,57.75976258414104,57.538163849503725,31.867592170599863,35.718177922435444,15225.283059121211,63500.0,AVOID,95,94,-1,2.887272633777662
5,111,OSM Parking node-571595174,Indirapuram,30.629491269869725,19.56518256765027,27.474162319083533,56.988192272459074,56.74770160978803,31.469995543064563,35.261651453073085,9117.81386455212,96000.0,AVOID,96,100,4,3.595675440170883
5,69,OSM Parking way-1093273543,DLF Cyber City,22.839161761690217,37.1799382711543,35.24743614904437,31.813483028316917,60.13383665469864,30.83043643870569,35.22594647110463,18672.263587621484,87000.0,AVOID,97,99,2,3.5191300550916793
5,24,OSM Parking way-239641076,Saket,23.040450429880465,32.71087924282879,49.67541051328921,18.281073889122712,65.71108167671683,29.74509129415662,35.13998985154065,16671.141797488162,94500.0,AVOID,98,98,0,3.352202148978897
